seed,RMSE_train,MAE_train,R2_train,L2err_train,RMSE_test,MAE_test,R2_test,L2err_test,LAT_FWT,LON_FWT,AREA_ACR,USFLUXL,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANALP,MEANJZH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,NACR,SIZE_ACR,SIZE
1001,0.1912212173862684,0.13745702162229195,0.8137247054179185,8.163193135749964,0.3965693244209509,0.3009167526871305,0.21036845246709512,15.90099413055081,0.05178000751643544,0.050994140735254524,0.034109543745614,0.034383283770139945,0.03890940827892669,0.04499588271771682,0.0461424785300375,0.04808026714705765,0.05051751305261489,0.0477653420146226,0.04635469968085496,0.04987620603362692,0.0578814200355053,0.05669473341505223,0.04427682649351802,0.048023820827147456,0.03647384593571271,0.03589081899601792,0.06726414141504776,0.034636849435480975,0.034551568797932,0.04039720142568378
2001,0.1866168663986998,0.13688904715898256,0.8231552922629768,7.547546225647482,0.38402075484283804,0.2878129024938409,0.24979415087579449,16.080545966610917,0.050923246003236576,0.05452094412639809,0.03184016243400913,0.0357883718671391,0.036712038792205845,0.04274020603992778,0.04634679481113062,0.04792900756160218,0.05429006111832289,0.04730730394786559,0.04152030427859347,0.044215295760903245,0.0608745804729856,0.05794869198410773,0.04535384557339863,0.04596490370756158,0.038352920416435766,0.03471375023078293,0.07108673854282814,0.037446125731579176,0.036288483379769136,0.03783622321921671
